CreditScore,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Male,Geography_Germany,Geography_Spain
646.0,41.0,9.0,2.0,1.0,0.0,176712.59,0.0,1,0,0
609.0,42.0,9.0,1.0,1.0,0.0,176962.31,0.0,0,1,0
678.0,41.0,7.0,1.0,1.0,0.0,134531.96,1.0,0,1,0
579.0,30.0,2.0,1.0,1.0,0.0,142400.27,0.0,0,0,0
679.0,40.0,0.0,1.0,0.0,1.0,49815.62,0.0,1,0,0
633.0,52.0,3.0,1.0,1.0,0.0,167984.72,1.0,1,1,0
495.0,44.0,7.0,2.0,1.0,0.0,196257.67,0.0,1,0,0
738.0,42.0,7.0,1.0,1.0,1.0,104533.51,1.0,1,0,1
594.0,33.0,7.0,2.0,1.0,0.0,70400.86,0.0,0,0,1
676.0,48.0,1.0,1.0,1.0,1.0,147075.69,1.0,0,0,0
663.0,38.0,8.0,2.0,0.0,1.0,121409.06,0.0,1,0,1
559.0,39.0,9.0,2.0,1.0,1.0,100995.68,0.0,1,0,0
645.0,31.0,1.0,1.0,1.0,0.0,171378.77,0.0,0,0,1
684.0,36.0,1.0,2.0,0.0,1.0,152298.28,0.0,0,0,0
607.0,41.0,3.0,2.0,1.0,1.0,88566.9,0.0,0,0,1
479.0,48.0,8.0,1.0,1.0,0.0,114323.66,1.0,0,0,0
671.0,40.0,1.0,1.0,1.0,1.0,86490.09,0.0,0,1,0
556.0,39.0,4.0,1.0,1.0,1.0,115260.72,0.0,1,0,0
559.0,23.0,8.0,1.0,0.0,0.0,179528.24,0.0,1,0,0
717.0,30.0,3.0,2.0,1.0,0.0,159800.16,0.0,1,0,0
775.0,59.0,8.0,1.0,1.0,0.0,179655.87,1.0,0,1,0
711.0,36.0,4.0,2.0,1.0,0.0,180932.46,0.0,0,0,0
676.0,36.0,10.0,2.0,1.0,0.0,101057.95,0.0,1,1,0
664.0,34.0,9.0,2.0,1.0,0.0,124777.14,0.0,1,1,0
681.0,32.0,1.0,2.0,1.0,0.0,71519.4,0.0,1,0,1
762.0,41.0,3.0,1.0,1.0,0.0,128536.05,0.0,1,0,0
833.0,29.0,6.0,2.0,1.0,1.0,88724.49,0.0,1,0,0
666.0,25.0,6.0,2.0,1.0,1.0,106781.39,0.0,1,0,0
584.0,35.0,9.0,1.0,1.0,1.0,125877.22,0.0,1,0,0
691.0,44.0,7.0,2.0,1.0,1.0,64872.33,0.0,1,0,1
538.0,34.0,10.0,1.0,1.0,1.0,100240.2,0.0,1,0,1
749.0,52.0,8.0,1.0,1.0,0.0,105969.05,1.0,0,0,0
593.0,27.0,2.0,2.0,1.0,1.0,92888.52,0.0,0,0,0
676.0,29.0,5.0,1.0,1.0,0.0,75574.48,0.0,0,0,0
543.0,55.0,1.0,1.0,1.0,0.0,162889.1,0.0,0,1,0
622.0,33.0,0.0,2.0,0.0,0.0,103608.06,0.0,1,0,0
786.0,47.0,9.0,1.0,0.0,1.0,62700.08,0.0,0,0,0
809.0,42.0,2.0,1.0,1.0,1.0,180862.26,0.0,1,0,0
539.0,45.0,8.0,1.0,1.0,0.0,53437.1,1.0,0,0,1
814.0,34.0,8.0,2.0,1.0,0.0,82969.61,0.0,1,0,0
663.0,32.0,9.0,1.0,1.0,0.0,194690.77,0.0,1,0,1
636.0,38.0,5.0,2.0,1.0,1.0,147959.16,0.0,0,0,0
742.0,41.0,6.0,1.0,1.0,0.0,99444.02,0.0,1,1,0
796.0,31.0,6.0,1.0,1.0,1.0,124749.08,0.0,1,0,0
775.0,34.0,6.0,2.0,1.0,0.0,93718.16,0.0,1,0,0
599.0,26.0,7.0,2.0,1.0,0.0,180716.1,0.0,0,0,1
681.0,28.0,3.0,1.0,0.0,0.0,163746.09,0.0,1,0,0
648.0,30.0,2.0,2.0,1.0,0.0,103560.98,0.0,1,0,0
718.0,30.0,6.0,2.0,1.0,1.0,171021.44,0.0,0,1,0
663.0,67.0,6.0,2.0,1.0,1.0,82526.92,0.0,0,0,1
698.0,34.0,8.0,2.0,1.0,1.0,7063.6,0.0,1,0,0
592.0,35.0,2.0,2.0,1.0,1.0,158845.49,0.0,0,0,0
672.0,31.0,10.0,1.0,1.0,1.0,120790.02,0.0,0,0,0
623.0,38.0,1.0,2.0,1.0,1.0,121751.04,0.0,1,0,0
614.0,51.0,7.0,1.0,1.0,1.0,97794.71,1.0,0,0,1
632.0,41.0,8.0,1.0,1.0,0.0,172501.38,1.0,0,0,0
607.0,35.0,8.0,2.0,0.0,1.0,163798.41,0.0,1,1,0
709.0,41.0,6.0,1.0,0.0,0.0,118929.64,1.0,1,0,0
602.0,50.0,10.0,1.0,0.0,0.0,114063.73,1.0,0,1,0
645.0,38.0,9.0,1.0,1.0,1.0,187980.21,0.0,0,0,0
809.0,41.0,3.0,2.0,1.0,0.0,146511.2,0.0,1,0,0
696.0,43.0,0.0,1.0,1.0,1.0,125806.3,1.0,0,0,0
744.0,34.0,6.0,2.0,1.0,0.0,126722.57,0.0,1,0,0
714.0,41.0,9.0,1.0,0.0,0.0,161804.33,1.0,0,0,0
687.0,51.0,1.0,1.0,1.0,0.0,667.66,1.0,1,0,0
717.0,26.0,8.0,2.0,1.0,0.0,138889.15,0.0,1,0,0
724.0,36.0,2.0,1.0,1.0,0.0,176768.59,1.0,1,1,0
671.0,28.0,5.0,2.0,1.0,0.0,105986.01,0.0,1,0,0
681.0,39.0,2.0,1.0,1.0,1.0,141872.05,0.0,1,0,0
717.0,40.0,6.0,2.0,0.0,1.0,72350.47,0.0,1,0,1
637.0,38.0,5.0,1.0,1.0,0.0,109096.71,0.0,0,1,0
732.0,31.0,6.0,1.0,1.0,1.0,114091.38,0.0,0,0,0
593.0,46.0,6.0,1.0,1.0,0.0,86951.3,1.0,0,0,0
692.0,30.0,8.0,2.0,0.0,0.0,140780.8,0.0,0,1,0
708.0,57.0,6.0,1.0,1.0,1.0,93713.46,1.0,0,1,0
739.0,44.0,5.0,1.0,1.0,0.0,173948.4,1.0,0,0,0
705.0,43.0,6.0,2.0,1.0,0.0,92840.67,0.0,1,0,0
539.0,36.0,8.0,2.0,1.0,0.0,140763.18,0.0,0,0,0
712.0,38.0,7.0,2.0,1.0,1.0,120138.27,0.0,1,0,1
678.0,44.0,3.0,2.0,1.0,1.0,126837.72,0.0,0,0,0
516.0,34.0,6.0,1.0,1.0,1.0,102076.03,0.0,1,0,0
662.0,36.0,6.0,1.0,1.0,0.0,52462.25,0.0,1,0,1
685.0,38.0,9.0,1.0,0.0,1.0,123954.11,0.0,1,0,0
591.0,28.0,9.0,2.0,0.0,0.0,102515.42,0.0,1,0,1
679.0,40.0,3.0,3.0,0.0,1.0,173632.92,1.0,1,0,0
559.0,52.0,10.0,1.0,1.0,0.0,167032.49,1.0,1,0,0
667.0,44.0,9.0,1.0,1.0,0.0,61793.47,1.0,0,1,0
646.0,31.0,5.0,2.0,1.0,0.0,49324.04,0.0,1,1,0
556.0,43.0,8.0,1.0,1.0,1.0,149613.77,1.0,1,0,1
673.0,36.0,1.0,1.0,1.0,1.0,56971.41,0.0,1,0,0
634.0,43.0,8.0,1.0,1.0,0.0,177092.16,1.0,0,1,0
684.0,57.0,9.0,1.0,1.0,1.0,162260.93,0.0,1,0,0
665.0,41.0,7.0,1.0,1.0,1.0,140937.91,0.0,0,0,1
705.0,36.0,9.0,2.0,0.0,1.0,98413.1,0.0,1,0,0
554.0,32.0,5.0,2.0,1.0,0.0,180862.26,0.0,1,0,1
732.0,38.0,7.0,1.0,0.0,1.0,163554.85,0.0,1,1,0
482.0,37.0,5.0,1.0,1.0,0.0,57558.95,0.0,1,1,0
705.0,61.0,8.0,2.0,1.0,1.0,181598.25,0.0,1,0,1
678.0,41.0,3.0,3.0,0.0,1.0,157937.35,1.0,1,1,0
633.0,33.0,10.0,1.0,1.0,0.0,142838.64,0.0,1,0,0
752.0,28.0,8.0,2.0,0.0,1.0,88890.05,0.0,1,0,0
651.0,27.0,6.0,2.0,1.0,0.0,152298.28,0.0,0,0,1
590.0,27.0,10.0,2.0,1.0,0.0,145765.83,0.0,0,0,1
705.0,28.0,0.0,2.0,1.0,1.0,55893.37,0.0,1,0,1
751.0,41.0,9.0,2.0,1.0,1.0,155846.69,0.0,1,0,0
703.0,33.0,9.0,2.0,1.0,1.0,155876.06,0.0,1,0,0
627.0,32.0,4.0,2.0,1.0,1.0,199104.52,0.0,1,0,0
725.0,29.0,2.0,2.0,1.0,0.0,151401.33,0.0,1,0,0
497.0,36.0,2.0,2.0,0.0,0.0,147794.63,0.0,0,1,0
653.0,40.0,5.0,2.0,0.0,0.0,72950.14,0.0,1,1,0
724.0,21.0,9.0,2.0,0.0,1.0,128528.83,1.0,1,0,1
616.0,34.0,4.0,2.0,1.0,0.0,60907.49,0.0,0,0,0
559.0,36.0,1.0,1.0,1.0,0.0,84927.42,0.0,1,0,1
591.0,32.0,6.0,2.0,1.0,1.0,166692.03,0.0,1,0,0
682.0,37.0,7.0,2.0,1.0,0.0,184474.15,0.0,0,0,0
790.0,37.0,2.0,2.0,0.0,1.0,152740.16,0.0,0,0,0
641.0,33.0,0.0,2.0,1.0,0.0,64849.74,0.0,1,0,0
602.0,33.0,3.0,2.0,1.0,1.0,182692.8,0.0,0,0,1
635.0,40.0,6.0,1.0,1.0,0.0,180427.24,0.0,0,0,1
774.0,38.0,5.0,1.0,1.0,0.0,114869.55,0.0,0,0,1
719.0,32.0,4.0,1.0,1.0,0.0,152577.62,0.0,0,1,0
850.0,38.0,5.0,2.0,1.0,0.0,26752.56,0.0,1,0,0
521.0,40.0,1.0,2.0,1.0,1.0,153662.88,0.0,1,1,0
613.0,34.0,8.0,1.0,1.0,1.0,84760.32,1.0,1,0,0
651.0,42.0,2.0,1.0,1.0,0.0,166682.57,1.0,0,0,0
732.0,25.0,6.0,2.0,0.0,1.0,135431.73,0.0,1,0,0
844.0,34.0,8.0,2.0,0.0,0.0,131173.9,0.0,0,0,1
597.0,24.0,8.0,1.0,1.0,0.0,163989.66,0.0,1,0,0
774.0,40.0,8.0,2.0,1.0,0.0,28276.83,1.0,0,0,0
716.0,38.0,3.0,2.0,1.0,0.0,126837.72,0.0,1,0,1
721.0,42.0,5.0,1.0,1.0,1.0,164844.37,1.0,0,0,0
850.0,37.0,4.0,1.0,1.0,0.0,126144.96,0.0,0,0,1
714.0,57.0,9.0,2.0,1.0,1.0,126794.56,0.0,1,0,1
706.0,31.0,6.0,1.0,1.0,0.0,93718.16,0.0,1,0,0
671.0,41.0,7.0,1.0,1.0,1.0,105599.65,0.0,1,0,0
676.0,52.0,3.0,1.0,1.0,0.0,131852.57,1.0,1,1,0
687.0,33.0,8.0,2.0,1.0,1.0,77951.84,0.0,1,0,0
579.0,27.0,1.0,2.0,1.0,1.0,106981.03,0.0,1,0,0
578.0,29.0,9.0,2.0,1.0,0.0,124592.84,0.0,1,0,0
690.0,28.0,3.0,2.0,1.0,0.0,47775.34,0.0,0,0,0
573.0,33.0,9.0,2.0,1.0,1.0,26342.33,0.0,1,0,0
710.0,28.0,2.0,2.0,0.0,1.0,102960.46,0.0,0,0,0
744.0,28.0,8.0,1.0,0.0,1.0,103832.58,0.0,0,0,0
604.0,42.0,9.0,2.0,1.0,1.0,93551.36,0.0,1,0,0
687.0,48.0,8.0,1.0,1.0,0.0,131177.22,1.0,1,0,0
619.0,38.0,7.0,2.0,0.0,1.0,111471.55,0.0,0,0,0
711.0,37.0,7.0,2.0,0.0,0.0,161428.25,0.0,1,0,0
719.0,25.0,2.0,1.0,0.0,0.0,79927.41,0.0,1,0,1
663.0,32.0,6.0,2.0,0.0,0.0,84920.49,0.0,1,0,0
729.0,36.0,2.0,2.0,1.0,1.0,75578.67,0.0,0,0,0
662.0,47.0,10.0,2.0,1.0,0.0,101704.19,0.0,1,0,0
569.0,32.0,7.0,2.0,1.0,1.0,47414.15,0.0,0,0,0
793.0,26.0,1.0,1.0,1.0,1.0,157862.82,0.0,1,0,0
709.0,55.0,10.0,2.0,1.0,0.0,182692.8,1.0,0,0,0
850.0,37.0,3.0,2.0,0.0,1.0,110299.77,0.0,1,0,0
671.0,36.0,5.0,2.0,1.0,0.0,82422.91,0.0,1,0,0
678.0,33.0,8.0,2.0,1.0,1.0,143829.54,0.0,1,0,0
683.0,31.0,9.0,2.0,1.0,0.0,109572.59,0.0,0,0,0
627.0,36.0,3.0,1.0,0.0,0.0,163911.32,0.0,1,0,0
712.0,33.0,3.0,2.0,1.0,0.0,184514.01,0.0,1,0,0
515.0,52.0,1.0,1.0,1.0,0.0,51565.96,1.0,0,0,0
850.0,50.0,6.0,1.0,0.0,0.0,199357.24,1.0,0,0,0
712.0,32.0,4.0,1.0,1.0,1.0,125782.29,0.0,1,0,0
628.0,33.0,3.0,1.0,0.0,1.0,161388.22,0.0,1,0,1
725.0,44.0,3.0,1.0,1.0,0.0,127059.04,1.0,0,0,0
811.0,38.0,0.0,2.0,1.0,1.0,71154.1,0.0,0,0,0
705.0,30.0,4.0,2.0,1.0,0.0,82647.65,0.0,0,0,0
564.0,36.0,4.0,1.0,1.0,0.0,144584.29,0.0,0,0,0
627.0,22.0,5.0,1.0,1.0,1.0,175894.24,0.0,0,0,0
741.0,39.0,8.0,1.0,1.0,0.0,104719.66,0.0,1,0,0
516.0,49.0,7.0,1.0,1.0,0.0,168822.01,1.0,0,1,0
583.0,20.0,4.0,2.0,1.0,0.0,138889.15,0.0,1,0,0
687.0,46.0,6.0,1.0,1.0,0.0,172363.41,1.0,0,1,0
712.0,39.0,5.0,2.0,0.0,0.0,4554.67,0.0,1,0,0
585.0,52.0,4.0,1.0,1.0,0.0,4389.4,1.0,0,0,0
554.0,54.0,8.0,1.0,1.0,0.0,187943.6,1.0,1,1,0
599.0,37.0,8.0,1.0,1.0,0.0,71830.1,0.0,1,0,1
741.0,39.0,8.0,2.0,1.0,1.0,175082.2,0.0,1,0,0
687.0,38.0,6.0,1.0,1.0,1.0,125890.79,0.0,1,0,0
652.0,48.0,4.0,2.0,1.0,0.0,143683.75,1.0,1,1,0
634.0,39.0,7.0,2.0,1.0,1.0,154775.7,0.0,1,0,0
753.0,33.0,9.0,2.0,1.0,1.0,61446.92,0.0,0,0,1
633.0,42.0,6.0,1.0,0.0,0.0,134732.99,0.0,1,0,0
697.0,40.0,3.0,1.0,1.0,1.0,155061.97,0.0,0,0,0
662.0,35.0,7.0,2.0,0.0,1.0,57982.41,0.0,0,0,0
667.0,34.0,3.0,1.0,1.0,1.0,98820.09,0.0,1,0,1
669.0,29.0,8.0,2.0,1.0,1.0,91830.75,0.0,1,0,0
596.0,47.0,2.0,1.0,1.0,0.0,16922.28,1.0,0,1,0
559.0,42.0,10.0,2.0,1.0,0.0,150159.95,0.0,0,0,0
637.0,31.0,2.0,1.0,1.0,0.0,180553.48,1.0,0,0,0
576.0,37.0,5.0,1.0,1.0,0.0,53784.22,0.0,1,0,1
652.0,32.0,7.0,1.0,1.0,0.0,81482.6,0.0,0,0,1
602.0,34.0,2.0,2.0,0.0,0.0,151336.96,0.0,1,0,0
684.0,30.0,2.0,2.0,0.0,0.0,132038.65,0.0,1,0,0
634.0,56.0,8.0,1.0,0.0,0.0,84475.13,1.0,0,0,1
663.0,26.0,4.0,2.0,1.0,1.0,57876.05,0.0,0,0,1
683.0,27.0,5.0,2.0,1.0,0.0,171707.93,0.0,1,0,0
646.0,48.0,2.0,1.0,0.0,1.0,132801.57,0.0,1,0,1
639.0,37.0,10.0,2.0,1.0,1.0,157072.91,0.0,0,0,0
703.0,40.0,10.0,2.0,1.0,1.0,174027.3,0.0,1,0,0
646.0,40.0,7.0,2.0,1.0,1.0,148087.62,0.0,1,0,1
628.0,43.0,4.0,2.0,1.0,0.0,104930.46,0.0,0,0,0
634.0,34.0,5.0,2.0,0.0,0.0,103557.85,0.0,1,0,0
721.0,20.0,1.0,2.0,1.0,0.0,137986.85,0.0,1,0,0
711.0,36.0,3.0,2.0,1.0,0.0,131807.14,0.0,0,0,0
590.0,38.0,4.0,2.0,1.0,0.0,169719.35,0.0,1,0,0
707.0,47.0,10.0,3.0,1.0,1.0,77837.63,1.0,0,0,1
692.0,34.0,8.0,1.0,1.0,1.0,92566.01,0.0,0,0,1
713.0,31.0,4.0,2.0,1.0,1.0,110560.14,0.0,0,0,0
554.0,46.0,8.0,2.0,1.0,0.0,92378.54,0.0,0,0,0
559.0,47.0,8.0,2.0,1.0,1.0,81492.8,1.0,0,0,0
682.0,36.0,6.0,1.0,1.0,1.0,153895.64,0.0,1,0,1
706.0,31.0,9.0,2.0,1.0,0.0,176750.81,0.0,1,0,0
656.0,59.0,4.0,1.0,1.0,1.0,145789.71,1.0,0,0,0
730.0,40.0,9.0,2.0,1.0,1.0,107811.28,0.0,0,1,0
652.0,54.0,4.0,3.0,1.0,1.0,103557.93,1.0,0,1,0
641.0,39.0,7.0,2.0,1.0,0.0,123437.05,0.0,1,0,0
645.0,38.0,0.0,2.0,1.0,1.0,83093.25,0.0,1,0,0
709.0,28.0,1.0,2.0,0.0,0.0,67622.36,0.0,1,0,0
641.0,36.0,2.0,2.0,0.0,1.0,63736.17,0.0,1,1,0
687.0,38.0,7.0,2.0,0.0,1.0,136844.84,0.0,1,0,1
596.0,48.0,6.0,1.0,0.0,0.0,94749.84,1.0,0,0,0
675.0,49.0,5.0,1.0,0.0,0.0,43821.56,1.0,0,1,0
646.0,39.0,7.0,2.0,1.0,1.0,161655.55,0.0,1,0,0
659.0,28.0,2.0,1.0,1.0,0.0,171928.04,0.0,1,1,0
669.0,36.0,3.0,2.0,1.0,1.0,157932.75,0.0,1,0,0
677.0,40.0,10.0,1.0,1.0,0.0,113581.85,0.0,1,1,0
663.0,41.0,2.0,2.0,1.0,0.0,146851.73,0.0,0,0,1
662.0,37.0,1.0,2.0,1.0,1.0,125986.18,0.0,0,0,0
645.0,36.0,2.0,2.0,1.0,0.0,185547.72,0.0,1,0,0
739.0,40.0,3.0,2.0,1.0,1.0,89017.38,0.0,0,0,1
829.0,45.0,4.0,1.0,1.0,0.0,142538.35,0.0,0,0,0
611.0,55.0,1.0,1.0,1.0,1.0,92406.22,1.0,1,1,0
648.0,35.0,1.0,2.0,1.0,0.0,51620.87,0.0,0,0,0
611.0,29.0,9.0,2.0,1.0,0.0,171706.66,0.0,0,0,1
598.0,46.0,2.0,1.0,0.0,0.0,166317.71,1.0,0,0,0
663.0,40.0,3.0,2.0,1.0,0.0,116969.89,0.0,1,0,0
706.0,38.0,7.0,1.0,1.0,1.0,154844.37,0.0,0,0,0
713.0,31.0,0.0,1.0,1.0,0.0,54495.82,0.0,0,0,1
681.0,43.0,2.0,1.0,1.0,0.0,50774.81,1.0,0,1,0
825.0,48.0,5.0,2.0,1.0,1.0,103560.98,0.0,0,0,1
651.0,32.0,2.0,2.0,1.0,1.0,77864.41,0.0,1,0,0
662.0,53.0,9.0,1.0,1.0,1.0,182728.8,1.0,0,0,0
634.0,37.0,8.0,1.0,1.0,1.0,46941.41,0.0,0,0,0
637.0,45.0,5.0,2.0,1.0,1.0,170819.01,0.0,0,0,0
565.0,36.0,8.0,2.0,1.0,0.0,16897.19,0.0,0,0,0
609.0,27.0,8.0,2.0,0.0,0.0,79414.0,0.0,1,0,0
714.0,32.0,7.0,2.0,1.0,1.0,126565.99,0.0,1,0,0
666.0,46.0,5.0,1.0,0.0,0.0,61240.83,1.0,1,0,1
662.0,38.0,9.0,2.0,1.0,0.0,63795.8,0.0,1,0,0
641.0,32.0,8.0,2.0,1.0,0.0,9087.81,0.0,1,1,0
730.0,40.0,8.0,2.0,1.0,1.0,96658.26,0.0,1,0,0
645.0,36.0,7.0,2.0,0.0,1.0,158853.98,0.0,1,0,1
757.0,37.0,4.0,1.0,1.0,0.0,166038.27,0.0,1,0,0
605.0,44.0,6.0,1.0,1.0,0.0,172495.81,1.0,1,0,0
589.0,37.0,5.0,2.0,1.0,1.0,138360.29,0.0,0,0,0
722.0,45.0,8.0,2.0,1.0,1.0,94760.34,0.0,1,0,0
582.0,32.0,9.0,1.0,1.0,0.0,25887.89,0.0,1,0,0
642.0,38.0,4.0,1.0,1.0,0.0,167023.95,0.0,1,0,0
729.0,47.0,1.0,1.0,1.0,0.0,116886.59,1.0,0,1,0
682.0,29.0,1.0,2.0,1.0,0.0,97908.02,0.0,0,0,0
684.0,25.0,9.0,2.0,1.0,0.0,95583.45,0.0,0,0,0
744.0,35.0,0.0,1.0,1.0,1.0,111249.62,0.0,1,1,0
725.0,32.0,4.0,1.0,1.0,0.0,140126.17,0.0,1,0,0
581.0,43.0,5.0,2.0,1.0,0.0,63736.17,0.0,0,0,0
682.0,41.0,7.0,2.0,1.0,1.0,115287.99,0.0,1,0,0
809.0,36.0,0.0,1.0,1.0,1.0,173365.89,0.0,1,1,0
635.0,51.0,2.0,1.0,1.0,1.0,175893.53,1.0,1,1,0
623.0,55.0,0.0,1.0,1.0,0.0,115719.08,1.0,0,0,0
683.0,50.0,5.0,1.0,1.0,0.0,153565.82,1.0,0,0,0
711.0,38.0,9.0,1.0,0.0,1.0,151733.43,0.0,1,1,0
613.0,35.0,6.0,1.0,1.0,1.0,133831.37,0.0,1,1,0
748.0,46.0,5.0,2.0,1.0,1.0,72990.62,0.0,0,0,1
663.0,32.0,8.0,2.0,1.0,1.0,121402.53,0.0,1,0,1
652.0,40.0,3.0,1.0,1.0,1.0,146090.39,0.0,0,0,0
660.0,35.0,5.0,2.0,1.0,1.0,101371.72,0.0,1,0,0
707.0,41.0,4.0,1.0,1.0,0.0,161064.29,0.0,1,1,0
562.0,39.0,5.0,1.0,1.0,1.0,182867.84,0.0,0,0,0
535.0,34.0,5.0,2.0,1.0,0.0,79866.73,0.0,0,0,1
604.0,28.0,4.0,1.0,1.0,1.0,180800.42,0.0,0,0,0
684.0,42.0,5.0,1.0,0.0,0.0,179978.68,1.0,1,0,0
678.0,43.0,6.0,1.0,1.0,0.0,101339.73,1.0,1,1,0
596.0,31.0,7.0,2.0,1.0,0.0,115719.08,0.0,0,0,1
635.0,33.0,2.0,1.0,0.0,1.0,84460.18,0.0,0,0,0
603.0,37.0,8.0,2.0,1.0,1.0,129562.74,0.0,1,0,1
782.0,37.0,5.0,1.0,1.0,0.0,141896.74,0.0,1,0,0
703.0,37.0,4.0,1.0,0.0,0.0,187980.21,0.0,1,0,0
731.0,31.0,6.0,2.0,1.0,1.0,169415.54,0.0,0,0,0
711.0,39.0,2.0,2.0,1.0,0.0,93714.41,0.0,0,0,0
685.0,26.0,6.0,2.0,1.0,0.0,158043.11,0.0,1,0,1
607.0,28.0,6.0,2.0,1.0,0.0,79414.0,0.0,1,0,0
598.0,40.0,4.0,1.0,1.0,0.0,176984.34,0.0,0,0,0
726.0,43.0,4.0,4.0,1.0,0.0,177747.72,1.0,0,0,1
595.0,36.0,5.0,2.0,1.0,0.0,108528.72,0.0,0,0,0
712.0,35.0,3.0,1.0,0.0,0.0,71926.28,0.0,1,1,0
642.0,54.0,10.0,2.0,1.0,1.0,55725.04,0.0,1,0,0
694.0,42.0,10.0,1.0,1.0,1.0,103557.85,0.0,1,1,0
735.0,42.0,9.0,2.0,1.0,1.0,181449.51,1.0,1,0,1
693.0,39.0,6.0,2.0,0.0,1.0,115525.13,0.0,0,1,0
778.0,52.0,5.0,1.0,1.0,0.0,141946.92,1.0,0,0,0
774.0,30.0,1.0,2.0,1.0,1.0,164767.33,0.0,1,0,0
638.0,37.0,4.0,2.0,1.0,0.0,73882.49,0.0,0,0,1
599.0,25.0,2.0,2.0,1.0,1.0,90967.99,0.0,0,1,0
685.0,39.0,7.0,1.0,0.0,1.0,143481.85,0.0,1,0,1
709.0,40.0,5.0,1.0,1.0,0.0,180326.83,1.0,1,1,0
745.0,50.0,1.0,1.0,1.0,1.0,71159.84,1.0,0,1,0
711.0,29.0,5.0,1.0,0.0,0.0,142911.99,0.0,0,0,1
629.0,36.0,7.0,2.0,1.0,0.0,52341.15,0.0,1,0,1
817.0,36.0,6.0,2.0,1.0,1.0,145490.85,0.0,0,0,0
679.0,41.0,2.0,1.0,0.0,0.0,161241.65,1.0,0,0,0
651.0,39.0,9.0,1.0,0.0,0.0,89566.74,0.0,0,0,0
663.0,44.0,3.0,2.0,1.0,1.0,149614.81,0.0,1,0,1
685.0,55.0,6.0,1.0,1.0,0.0,161848.12,1.0,0,0,1
651.0,39.0,4.0,1.0,1.0,0.0,155711.64,0.0,0,0,1
721.0,37.0,0.0,2.0,1.0,1.0,171045.35,0.0,1,1,0
623.0,46.0,7.0,1.0,1.0,1.0,71175.94,1.0,1,1,0
634.0,43.0,10.0,2.0,1.0,0.0,166586.99,0.0,1,1,0
627.0,49.0,3.0,1.0,1.0,0.0,73066.73,1.0,1,1,0
699.0,26.0,3.0,2.0,0.0,0.0,84972.9,0.0,1,0,1
648.0,39.0,4.0,1.0,1.0,0.0,124071.71,1.0,1,1,0
575.0,36.0,1.0,1.0,1.0,0.0,160546.58,1.0,1,1,0
718.0,38.0,7.0,2.0,0.0,1.0,176962.31,0.0,0,0,0
587.0,28.0,3.0,1.0,1.0,0.0,132861.9,1.0,0,0,1
628.0,32.0,6.0,1.0,1.0,1.0,186841.71,0.0,1,0,1
645.0,33.0,7.0,2.0,1.0,0.0,118739.15,0.0,0,0,1
659.0,31.0,2.0,1.0,1.0,1.0,186489.95,1.0,0,1,0
639.0,38.0,7.0,2.0,1.0,0.0,77519.62,0.0,1,0,1
710.0,31.0,8.0,2.0,0.0,1.0,117832.88,0.0,1,0,0
545.0,30.0,2.0,2.0,1.0,0.0,125422.66,0.0,1,1,0
667.0,36.0,4.0,1.0,1.0,0.0,10488.44,0.0,1,0,0
634.0,45.0,5.0,1.0,1.0,0.0,90877.76,1.0,0,1,0
556.0,51.0,7.0,1.0,0.0,1.0,18082.06,0.0,1,0,1
779.0,34.0,5.0,2.0,0.0,0.0,161574.19,0.0,1,1,0
594.0,54.0,10.0,2.0,0.0,1.0,70563.9,0.0,1,0,0
605.0,22.0,6.0,2.0,0.0,1.0,131807.14,0.0,1,0,0
695.0,59.0,6.0,1.0,1.0,1.0,180551.76,1.0,1,0,0
727.0,33.0,5.0,2.0,1.0,0.0,79919.13,0.0,1,0,1
618.0,32.0,9.0,2.0,1.0,0.0,16281.94,0.0,0,0,0
697.0,29.0,4.0,1.0,1.0,0.0,141822.5,0.0,0,0,1
684.0,33.0,4.0,1.0,1.0,1.0,142516.35,0.0,0,0,0
538.0,22.0,2.0,2.0,1.0,1.0,169921.11,0.0,0,0,0
549.0,25.0,1.0,1.0,1.0,0.0,160972.84,0.0,1,0,0
607.0,51.0,4.0,1.0,1.0,0.0,121551.93,1.0,1,1,0
714.0,24.0,4.0,2.0,0.0,0.0,134732.99,0.0,0,0,1
632.0,33.0,7.0,2.0,0.0,1.0,96548.46,0.0,1,0,0
733.0,36.0,4.0,1.0,1.0,0.0,56865.62,0.0,1,0,1
472.0,30.0,9.0,2.0,0.0,0.0,107876.2,0.0,0,0,0
583.0,37.0,10.0,1.0,1.0,0.0,72993.65,0.0,1,0,1
753.0,30.0,8.0,2.0,1.0,1.0,162683.06,0.0,0,1,0
479.0,44.0,2.0,1.0,1.0,1.0,123587.93,0.0,1,0,0
774.0,31.0,2.0,2.0,0.0,0.0,98820.09,0.0,1,0,0
648.0,30.0,4.0,2.0,1.0,0.0,155879.57,0.0,0,0,0
684.0,29.0,2.0,2.0,0.0,1.0,64729.51,0.0,0,0,1
592.0,33.0,4.0,2.0,1.0,1.0,102930.46,0.0,1,1,0
583.0,40.0,7.0,2.0,1.0,1.0,57553.02,0.0,1,0,0
579.0,42.0,6.0,1.0,0.0,0.0,96833.0,1.0,0,0,0
683.0,43.0,10.0,1.0,1.0,1.0,138510.01,0.0,0,0,0
